wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q111387796,Mohamadou Moustapha,Mohamadou Moustapha,,,,,,Q111387794,Deputy Secretary General at The Presidency,2019-01-04,Q111387796-F0185BC0-01AB-4881-B297-8BA816041E0D
Q111387813,Samuel Mvondo Ayolo,Samuel Mvondo Ayolo,,,,,,Q111387815,Director of the Civil Cabinet,2019-01-04,Q111387813-952C7DAC-0BD5-4CF1-A6BC-90655172FBDD
Q111387818,Osvalde Baboke,Osvalde Baboke,,,,,,Q111387819,Deputy Director of the Civil Cabinet,2019-01-04,Q111387818-242AEBAA-9757-4850-B3E3-9ABB29CCA043
Q16654676,MBELLA MBELLA Lejeune,Lejeune Mbella Mbella,male,1949-07-09,11,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q18204362,Minister of External Relations,2015-10-02,Q16654676-B81CCFDA-D7CD-48D1-84AE-8F36E2A1C5D8
Q17496989,MOUELLE KOMBI Narcisse,Narcisse Mouelle Kombi,male,1962-05-06,11,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q99286278,Minister of Sports and Physical Education,2019-01-04,Q17496989-36034972-DFE4-4692-91EB-7BC0A0DBC7E0
Q23011372,NGANOU DJOUMESSI Emmanuel,Emmanuel Nganou Djoumessi,male,1957-11-05,11,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109804092,Minister of Public Works,2015-10-02,Q23011372-9C9EC6AC-C2A3-4EE1-9C19-0B2FC377AD60
Q23017346,ALAMINE OUSMANE MEY,Alamine Ousmane Mey,male,1966-02-26,11,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109801736,"Minister of Economy, Planning and Regional Development",2018-03-02,Q23017346-F4F3F04A-F7B5-423B-AB9D-7D0012829FBE
Q23021233,COURTES née KEUTCHA Célestine,Célestine Ketcha Courtès,female,1964-10-13,11,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109803988,Minister of Housing and Urban Development,2019-01-04,Q23021233-4018FD64-4AA5-498E-B969-2568173CFF2F
Q23816326,NGUENE née KENDECK Pauline Irène,Pauline Irène Nguene,female,,,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109801688,Minister of Social Affairs,2015-10-02,Q23816326-21D5168D-BF6A-4B65-85B6-4C7CE5015D27
Q23816327,TCHUINTE Madeleine,Madeleine Tchuente,female,,,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109804031,Minister of Scientific Research and Innovation,2004-12-09,Q23816327-704376C4-6C78-481E-B8DB-88B1A47C789D
Q23816328,Joseph Beti Assomo,Joseph Beti Assomo,male,1959-08-17,11,,,Q111385517,Minister Delegate at the Presidency in charge of Defence,2015-10-02,Q23816328-95D8A78C-1780-4138-BB7F-AF00CEA020EA
Q23816330,Philippe Mbarga Mboa,Philippe Mbarga Mboa,male,1949-04-23,11,,,Q111386211,Minister in charge of Special Duties at the Presidency,2011-10-02,Q23816330-00EB93EB-0B72-483A-B4F3-9995D14F6E8E
Q23816332,ABENA ONDOA née OBAMA Marie Thérèse,Marie-Thérèse Abena Ondoa,female,1942-08-10,11,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109804024,Minister of Womens Empowerment and the Family,2009-06-30,Q23816332-0F959975-9E26-4297-99CE-3D96CCA7A048
Q24175623,ETOUNDI NGOA Laurent Serge,Laurent Serge Etoundi Ngoa,male,1955-03-01,11,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109801743,Minister of Basic Education,2019-01-04,Q24175623-E315D9AD-BE65-4135-A199-E84F5669D30C
Q24690649,FAME NDONGO Jacques,Jacques Fame Ndongo,male,1950-11-15,11,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109805275,Minister of Higher Education,2004-12-09,Q24690649-559DCEED-A033-4B4F-9F53-F6A700AC00BD
Q24690649,FAME NDONGO Jacques,Jacques Fame Ndongo,male,1950-11-15,11,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109804887,Minister of State,2019-01-04,Q24690649-A5EA5D5D-C4A2-4ABB-8CF0-F68C6A15DA19
Q24951248,NDONGO Jules Doret,Jules Doret Ndongo,male,,,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109803977,Minister of Forestry and Wildlife,2018-03-02,Q24951248-81CFF79E-9389-494D-9C2B-0515C2A91884
Q24951271,LIBOM LI LIKENG née MENDOMO Minette,Minette Libom Li Likeng,female,1959-03-04,11,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109804016,Minister of Posts and Telecommunications,2015-10-02,Q24951271-3BA2988A-87DE-4C7F-B414-C29FED6D070E
Q24951288,MOUNOUNA FOUTSOU,Mounouna Foutsou,male,1967-01-01,9,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109803997,Minister of Youth Affairs and Civic Education,2015-10-02,Q24951288-AC4B2CCA-0A9C-42BA-870B-C8EE04885AC4
Q24951313,BIDOUNG KPWATT Pierre Ismaël,Pierre Ismaël Bidoung Kpwatt,male,1953-11-01,10,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109801617,Minister of Arts and Culture,2019-01-04,Q24951313-78D0D2C6-7176-4080-872E-C80BDCFC24F5
Q24951358,Fomudam Rose Ngwari,Fomudam Rose Ngwari,female,,,,,Q111387030,Minister Delegate at the Presidency in charge of Supreme State Audit,2015-10-02,Q24951358-CEEC36DE-E8D3-49CE-80BB-98B919D0EF7C
Q2840847,Amadou Ali,Amadou Ali,male,1943-01-01,9,,,Q111385180,Minister Delegate at the Presidency in charge of Relations with the Assemblies,2011-12-09,Q2840847-6B498DEF-311B-4696-8747-F8F12F9A541E
Q3219209,ESSO Laurent,Laurent Esso,male,1942-08-10,11,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109804887,Minister of State,2006-09-22,Q3219209-2C2FD323-C9EB-4124-9C6F-73DF4F9338A0
Q3219209,ESSO Laurent,Laurent Esso,male,1942-08-10,11,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q99280159,Ministre of Justice and Keeper of the Seals,2011-12-09,Q3219209-47871454-31F8-433A-B8A0-853ACDF71E85
Q3277042,MBARGA ATANGANA Luc Magloire,Luc Magloire Atangana Mbarga,male,1954-01-01,9,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109801708,Minister of Trade,2004-12-08,Q3277042-32508179-4BA7-406B-B82F-9933BD19C04A
Q3426865,SADI René Emmanuel,René Sadi,male,1948-12-21,11,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109801711,Minister of Communication,2019-01-04,Q3426865-3A5647CA-EDB5-42D3-A31C-729CD2381B71
Q5612774,OWONA Grégroire,Grégoire Owona,male,1950-01-01,9,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109804087,Minister of Labour and Social Security,2011-12-09,Q5612774-0FB5ADD9-1A3F-47A9-8591-14C393C7C410
Q56224456,NALOVA LYONGA Pauline EGBE,Pauline Nalova Lyonga,female,,,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109803964,Minister of Secondary Education,2018-03-02,Q56224456-8715F65B-8C3C-4D7A-8071-48688C730224
Q56310280,ATANGA NJI Paul,Paul Atanga Nji,male,,,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109801683,Ministry of Territorial Administration,2018-03-02,Q56310280-81185618-91D9-43ED-B50B-8C7D54BFEC8D
Q5643981,Hamadou Moustapha,Hamadou Moustapha,male,1945-05-11,11,,,Q111386211,Minister in charge of Special Duties at the Presidency,2015-10-02,Q5643981-27DA9348-D8BA-4409-A2A7-4109CB77F2C7
Q58236,EYEBE AYISSI Henri,Henri Eyebe Ayissi,male,1955-09-24,11,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109801734,Minister of State Property and Land Tenure,2019-01-04,Q58236-88D468AF-7E8B-40AE-9D4E-B0F138959F68
Q60441515,DION NGUTE Joseph,Joseph Ngute,male,1954-03-12,11,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q17051823,Prime Minister Head of Government,2019-01-04,Q60441515-E7F2B501-E8DC-401C-AA11-D659E03D0E1C
Q6087995,ISSA TCHIROMA Bakary,Issa Tchiroma,male,1949-01-01,9,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109801754,Minister of Employment and Vocational Training,2019-01-04,Q6087995-6ABA5C02-482C-4975-A230-503B59724905
Q64019739,NGOH NGOH Ferdinand,Ferdinand Ngoh Ngoh,male,,,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109804588,Secratary General at The Presidency of The Republic,2019-01-04,Q64019739-027A2396-601B-4AC5-960C-97FAE8C0DD9D
Q64019739,NGOH NGOH Ferdinand,Ferdinand Ngoh Ngoh,male,,,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109804887,Minister of State,2019-01-04,Q64019739-5646583e-4c16-37c8-9e0c-bc5e6d800283
Q65158417,Jean de Dieu Momo,Jean de Dieu Momo,male,1960-01-24,11,,,Q111387406,Minister Delegate to the Minister of Justice,2019-01-04,Q65158417-F30A53F1-CFD3-410F-B3CB-BD00FD8B1DA4
Q6686503,MOTAZE Louis Paul,Louis-Paul Motazé,male,1959-01-31,11,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q98812174,Minister of Finance,2018-03-02,Q6686503-4F8FDE4F-FE47-4745-90CC-CF576627833B
Q7192268,HELE Pierre,Pierre Hélé,male,1946-01-01,9,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109803958,"Minister of Environment, Protection of Nature and Sustainable Development",2004-12-08,Q7192268-AFA7E292-A01F-4D4C-9F9C-ACDB6A59BBFA
Q7666054,FOUDA Séraphin Magloire,Séraphin Magloire Fouda,male,,,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109805359,Secretary General at the Prime Minister's Office,2015-10-02,Q7666054-4A3E6380-B5F4-4CAF-A19C-ED859972BB57
Q816014,BELLO BOUBA Maigari,Bello Bouba Maigari,male,1947-01-01,9,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109804953,Minister of Tourism and Leisure,2011-12-09,Q816014-13CD68B7-3A52-4745-B21C-44B70FC00A32
Q816014,BELLO BOUBA Maigari,Bello Bouba Maigari,male,1947-01-01,9,https://www.spm.gov.cm/site/?q=en/content/prime-minister%E2%80%99s-cabinet,2021-11-29,Q109804887,Minister of State,2011-12-09,Q816014-D0816D5E-4ACD-4C56-A9EA-6129C2012FF3
Q83740108,François Wakata Bolvine,François Wakata Bolvine,male,1967-01-01,9,,,Q111385180,Minister Delegate at the Presidency in charge of Relations with the Assemblies,2019-01-04,Q83740108-BC44D148-30ED-40FD-8035-7558C2F83DAC
