position,person,personID,start,end
Secretary General at the Prime Minister's Office,Séraphin Magloire Fouda,Q7666054,2015-10-02,
Deputy Secretary General at the Prime Minister's Office,Pascal Nguihe Kante,Q111387881,2019-01-04,
Delegate General for National Security,Martin Mbarga Nguélé,Q108296065,2019-01-04,
Special Advisor to the President,Joseph Fouda,Q111390656,2015-10-02,2019-01-04
Special Advisor to the President,Dieudonné Samba,Q111390667,2015-10-02,2019-01-04
Special Advisor to the President,Luc Sindjoun,Q3264914,2015-10-02,2019-01-04
President of the Senate,Marcel Niat Njifenji,Q13468200,2013-06-12,
President of the National Assembly,Cavayé Yéguié Djibril,Q4160254,1992-03-31,
Chief of Defence Staff,René Claude Meka,Q3426012,2001-09,
Chief Justice,Fonkwe Joseph Fongang,Q111396376,2020-08-10,
President of the Constitutional Council,Clément Atangana,Q48570713,2018-02-07,
Governor of Adamawa,Bernard Claude Bend,Q111429839,1998,2001
Governor of Adamawa,Acham Peter Cho,Q111429838,2001,2003
Governor of Adamawa,Joseph NOUTSA,Q111429836,2003,2007
Governor of Adamawa,Enow Abrams Egbe,Q111429834,2007,2012
Governor of Adamawa,Abakar Ahamat,Q111420169,2012-03,2015-10-23
Governor of Adamawa,Kildadi Taguieke Boukar,Q111420059,2015-10,
Governor of Centre Region,Moise Eyene Nlom,Q111429844,2010,2014
Governor of Centre Region,Ottou Wilson,Q111420231,2012,2017-03-31
Governor of Centre Region,Paul Naseri Bea,Q111420108,2017-03-31,
Governor of East Region,Adolphe Lele Lafrique,Q111420093,2010,2012
Governor of East Region,Samuel Dieudonné Ivaha Diboua,Q63242931,2012-04,2015-10
Governor of East Region,Grégoire Mvongo,Q111420086,2015-10,
Governor of Far North Region,Victor Yene Ossomba,Q111429894,1998,2003
Governor of Far North Region,Lazare Abate Abate,Q111429893,2003,2005
Governor of Far North Region,Tidjani Ahmadou,Q111355908,2005,2010
Governor of Far North Region,Joseph Beti Assomo,Q23816328,2010,2012
Governor of Far North Region,Augustine Awa Fonka,Q111207400,2012,2014
Governor of Far North Region,Midjiyawa Bakary,Q111420091,2014-06,
Governor of Littoral,Emmanuel Ebang Otong,Q111429832,1998,2001
Governor of Littoral,Gounouko Haounaye,Q111429829,2001,2007
Governor of Littoral,Francis Fai Yengo,Q111429828,2007,2012
Governor of Littoral,Joseph Beti Assomo,Q23816328,2012,2015-10-23
Governor of Littoral,Samuel Dieudonné Ivaha Diboua,Q63242931,2015-10,
Governor of North Region,Roger Eyene Nlom,Q111429902,2005,2010
Governor of North Region,Gambo Haman,Q111429899,2010,2012
Governor of North Region,Otto Joseph Wilson,Q111429897,2012,2014
Governor of North Region,Jean Abate Edi'i,Q111420115,2014-06,
Governor of Northwest Region,Adrien Kouambo Jomague,Q97584166,1977,2003
Governor of Northwest Region,Issa Koumpa,Q111387736,2005,2007
Governor of Northwest Region,Abakar Ahamat,Q111420169,2010-02-05,2012-03-14
Governor of Northwest Region,Adolphe Lele Lafrique,Q111420093,2012-03-14,
Governor of South Region,Issa Koumpa,Q111387736,1999,2003
Governor of South Region,Enow Abrams Egbe,Q111429834,2003,2005
Governor of South Region,Bernard Wongolo,Q111429929,2005,2010
Governor of South Region,Jules Marcelin Ndjaga,Q111420217,2011,2015-10-23
Governor of South Region,Felix Nguele Nguele,Q111420123,2015-10,
Governor of Southwest Region,Acham Peter Cho,Q111429838,1998,2003
Governor of Southwest Region,Edjake Mbonda,Q111429944,2003,2005
Governor of Southwest Region,Eyeya Zanga,Q111429943,2005,2007
Governor of Southwest Region,Issa Koumpa,Q111387736,2007,2011
Governor of Southwest Region,Bernard Okalia Bilai,Q111420130,2012-03,
Governor of West Region,Tidjani Ahmadou,Q111355908,1998,2005
Governor of West Region,Pascal Mani,Q111429922,2005,2010
Governor of West Region,Samuel Dieudonné Ivaha Diboua,Q63242931,2010-02,2012-04
Governor of West Region,Midjiyawa Bakari,Q111429921,2012,2014
Governor of West Region,Augustine Awa Fonka,Q111207400,2014-06,
Mayor of Yaoundé,Basile Emah,Q2886839,1980,2001
Mayor of Yaoundé,Amougou Noma Nicolas,Q111364929,2001,2004
Mayor of Yaoundé,Gilbert Tsimi Evouna,Q111209206,2004,2020-03-03
Mayor of Yaoundé,Luc Messi Atangana,Q111419976,2020-03-03,
Mayor of Douala,Thomas Tobbo Eyoum,Q111355907,1996,2001
Mayor of Douala,Edouard Etonde Ekoto,Q111419917,2001,2006
Mayor of Douala,Fritz Ntonè Ntonè,Q16269130,2006-09-30,2020
Mayor of Douala,Roger Mbassa Ndine,Q97162227,2020-03-04,
ambassador to Algeria,Komidor Hamidou Njimoluh,Q111396018,2020-08-19,
ambassador to Belgium,Daniel Evina Abe’e,Q111396109,2008-06-27,
ambassador to Brazil,Martin Mbarga Nguélé,Q108296065,1988,2008
ambassador to Brazil,Martin Agbor Mbeng,Q111396089,2008,
ambassador to Canada,Solomon Azoh-Mbi,Q111396067,2008,
ambassador to the Central African Republic,Nzoyoum Nicolas,Q111396038,2017-06,
ambassador to Chad,Mohaman Sani Tanimou,Q111395575,2019-01-04,
ambassador to China,Martin Mpana,Q111396029,2008,
ambassador to Egypt,Mohamadou Labarang,Q111396007,2008-02,
ambassador to Equatorial Guinea,Owono Menguele Desire Jean Claude,Q111395998,2020-08-28,
ambassador to Ethiopia,Churchill Ewumbe Monono,Q111395993,2020-08-12,
ambassador to France,Alfred Nguini,Q111395977,2019,2020-05-12
ambassador to France,André-Magnus Ekoumou,Q111395975,2020-07,
ambassador to Gabon,Ondoa Ateba née Nga’a Noel,Q111395576,2019-01-04,
ambassador to Germany,Jean-Marc Mpay,Q111395813,2008-02,
ambassador to the Holy See,Antoine Zanga,Q111395809,2008,
ambassador to Israel,Jean-Pierre Biyiti Bi Essam,Q111386481,2018-05-31,
ambassador to Italy,Dominique Awono Essama,Q5291100,2008,
ambassador to Italy,Sébastien Foumane,Q111395803,2020-10-26,
ambassador to Japan,Etienne Ntsama,Q111395799,1987,2002
ambassador to Japan,Pierre Ndzenge,Q111395792,2008,
ambassador to Liberia,Beng'Yela Augustine Gang,Q111395773,2008,
ambassador to Morocco,Mahamat Paba Salé,Q6733027,1988,2008
ambassador to Morocco,Mouhamadou Youssifou,Q111395754,2008,
ambassador to the Netherlands,Odette Melono,Q96065507,2008,2018
ambassador to the Netherlands,Madeleine Liguemoh Ondou,Q111396561,2020-09-11,
ambassador to Nigeria,Salaheddine Abbas Ibrahima,Q111395744,2008,
ambassador to Russia,André Ngongang Ouandji,Q4760016,1994-10-05,2007-06-27
ambassador to Russia,Mahamat Paba Salé,Q6733027,2009-01,
ambassador to Saudi Arabia,Iya Tidjani,Q111395683,2008-02,
ambassador to Senegal,Emmanuel Mbonjo Ejangue,Q111395670,1988,2008
ambassador to Senegal,Jean Koe Ntonga,Q111395662,2008,
ambassador to South Africa,Adrien Kouambo Jomague,Q97584166,2008-03,
ambassador to Spain,Paulin Godfried Reliques Yanga,Q111395602,2020-08-13,
ambassador to Switzerland,Henri Léonard Bindzi,Q111395592,2008,
ambassador to Tunisia,Victor Loe,Q111395587,2008,
ambassador to Turkey,Victor Tchatchouo,Q111395569,2018-09-18,
ambassador to the United Kingdom,Albert Njoteh Fotabong,Q111395567,2018-09-18,
ambassador to the United States,Henri Etoundi Essomba,Q111395559,2016-04-11,
Permanent Representative to the United Nations,Martin Belinga Eboutou,Q3295339,1998-03,2007-12
Permanent Representative to the United Nations,Michel Tommo Monthé,Q6836587,2008-09-08,
Permanent Representative to the United Nations,Salomon Eheth,Q111392562,2020-09,2018-03-01
Permanent Representative to the United Nations at Geneva,Anatole Marie Nkou,Q4752079,2008-05,
Member of the Constitutional Council,Emmanuel Bonde,Q108183571,2018-02-07,
Member of the Constitutional Council,Tidjani Ahmadou,Q111355908,2018-02-07,
Member of the Constitutional Council,Émile Essombe,Q111396481,2018-02-07,
Member of the Constitutional Council,Charles Étienne Lekene Donfack,Q111396483,2018-02-07,
Member of the Constitutional Council,Jean-Baptiste Baskouda,Q16188827,2018-02-07,
Member of the Constitutional Council,Joseph-Marie Bipoun-Woum,Q30547458,2018-02-07,
Member of the Constitutional Council,Florence Rita Arrey,Q46992579,2018-02-07,
Member of the Constitutional Council,Bah Oumarou Sanda,Q4842199,2018-02-07,
Member of the Constitutional Council,Paul Nkwi,Q72276510,2018-02-07,
Member of the Constitutional Council,Joseph Owona,Q92652396,2018-02-07,
