item,name,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q111366094,Egbe Batuo Stephen,Q953447,RDPC,Q607499,Southwest Region,1997-05-18,2002-06-29,,Q111366094-05A129D6-9F31-44F3-9BB8-8CDE1393AAB8
Q111366095,Ekoumou Evouna,Q953447,RDPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111366095-7B38FF68-63B2-492D-A7EC-CC072E8298B7
Q111341022,Etong Ndzok Hilarion,Q953447,RDPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111341022-5C838D49-90C4-4F6C-88BD-0E978C1B6CD5
Q111366096,Etouki Menkoue,Q953447,RDPC,Q845168,East Region,1997-05-18,2002-06-29,,Q111366096-87D1AA8E-D923-47AC-95AC-E031AEA8C9D0
Q111366097,Etoundi Ayissi Florent Mesmin,Q953447,RDPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111366097-6AE8BC0D-34E8-40CA-B177-E335E4253A27
Q111366098,Etoundi Ngoa Laurent,Q953447,RDPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111366098-2BDF8D1A-C471-404C-889C-9E5B1E1EDCC8
Q111366099,Eyebe Lebogo Paul,Q953447,RDPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111366099-BF5C08D9-9FBE-4562-B595-DC2998375DA7
Q111366100,Eyombwan Brunot,Q1470113,SDF,Q845172,Littoral,1997-05-18,2002-06-29,,Q111366100-375AF000-E15E-4CB8-889A-CD0679680570
Q17628636,FONING née TSOUBGNY NGUIAZONG Françoise,Q953447,RDPC,Q845172,Littoral,1997-05-18,2007-07-21,female,Q17628636-3C2BF675-9227-4FD4-AFCA-4BD4FE6AA9EF
Q111364963,Fetekoue Made,Q953447,RDPC,Q823976,Far North,1997-05-18,2002-06-29,,Q111364963-9510BC56-8F8A-4302-BCD8-9B57F045B63B
Q111364964,Fon Doh Gah Gwanyin Iii,Q953447,RDPC,Q823976,Far North,1997-05-18,2002-06-29,,Q111364964-AECF8B5D-D3F2-4F42-BF18-42E039C7DE48
Q111364197,Fonso Peter Choo,Q1470113,SDF,Q823946,Northwest Region,1997-05-18,2002-06-29,,Q111364197-6656A1D7-A6C0-4D5E-9FA1-13318196FE8F
Q111366101,Fopoussi Evariste,Q1470113,SDF,Q165784,West Region,1997-05-18,2002-06-29,,Q111366101-42AA315F-D9B6-4106-8AE6-32CD089AFAE2
Q111366102,Fouedjeu Pierre,Q953447,RDPC,Q165784,West Region,1997-05-18,2002-06-29,,Q111366102-2F8FCE73-D774-4D5C-8C08-C3B8250E5B6D
Q111366103,Gaou Andre,Q953447,RDPC,Q823976,Far North,1997-05-18,2002-06-29,,Q111366103-B09FCA0D-62D1-491E-9870-C7370AE10BBA
Q111366104,Godom Gadjere Etienne,Q953447,RDPC,Q823976,Far North,1997-05-18,2002-06-29,,Q111366104-5B2380BC-4273-4BAF-B610-8DD421A333BE
Q111366105,Gombol Félix,Q953447,RDPC,Q823976,Far North,1997-05-18,2002-06-29,,Q111366105-8C685BC9-0160-4D22-8778-36A3B2098CC9
Q111341032,Gonondo Jean,Q953447,RDPC,Q823976,Far North,1997-05-18,2002-06-29,,Q111341032-B8E8CB13-FF04-4C3F-BCA8-9AE9EFE8B4E6
Q111366106,Guyat Emile Ahmadou,Q953447,RDPC,Q823976,Far North,1997-05-18,2002-06-29,,Q111366106-DE78F23B-B8A7-47C7-BEBB-0BFE40B05DCF
Q111366107,Hamadou Bobodji,Q6979097,UNDP,Q351514,Adamawa,1997-05-18,2002-06-29,,Q111366107-1AF956EC-50A6-4797-B8BD-0985C97FD2EF
Q111366108,Hamadou Malloum,Q6979097,UNDP,Q823976,Far North,1997-05-18,2002-06-29,,Q111366108-3330A69D-BB99-4244-90FF-93D97E0BF7D9
Q18414272,Hamadou Sali,Q953447,RDPC,Q823976,Far North,1997-05-18,2002-06-29,male,Q18414272-1F81DCC6-467D-44BC-8B4F-89CCCB9648B8
Q111341035,Haman Tchiouto,Q953447,RDPC,Q823976,Far North,1997-05-18,2002-06-29,,Q111341035-9DE826D9-BF64-4380-8C2B-089F705D019F
Q111364971,Hamidou,Q953447,RDPC,Q351514,Adamawa,1997-05-18,2002-06-29,,Q111364971-716BA8D4-64FC-424C-B44C-F1B551CD87BF
Q111341037,Harouna Nyako,Q953447,RDPC,Q502341,North Region,1997-05-18,2002-06-29,,Q111341037-85588C10-8209-4BEB-849B-CD642ED93DA4
Q111366109,Hele Pierre,Q6979097,UNDP,Q823976,Far North,1997-05-18,2002-06-29,,Q111366109-86C06DEC-C98B-453B-8537-C34485BD3E4D
Q111364972,Jua Paulinus Toh,Q1470113,SDF,Q823946,Northwest Region,1997-05-18,2002-06-29,,Q111364972-6679047E-0022-414C-AE9E-5735311B727C
Q111366110,Kack Kack Etienne Gérard,Q953447,RDPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111366110-80218827-9D13-405B-8DAC-CC9CED771650
Q111366111,Kalvoksou Rigobert,Q953447,RDPC,Q823976,Far North,1997-05-18,2002-06-29,,Q111366111-98F23714-C679-4252-8983-54FD6C974015
Q111366112,Kamssouloum Abba Habir,Q953447,RDPC,Q823976,Far North,1997-05-18,2002-06-29,,Q111366112-3DE410DA-61F1-43AF-B326-DC3E9217C56D
Q111366113,Kdji Jean Patrice,Q1470113,SDF,Q845172,Littoral,1997-05-18,2002-06-29,,Q111366113-90CEDE01-7BEA-4F16-BF0D-8B3EB382372F
Q111366114,Kenfack Christophe,Q953447,RDPC,Q165784,West Region,1997-05-18,2002-06-29,,Q111366114-1B15F56F-E77B-48C7-AD0C-7A0F6F14A393
Q111366115,Kenmogne Yvette Claudine,Q953447,RDPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111366115-23C28947-BEA4-466A-B34A-3D0FA8C2900D
Q111364208,Kerbai Laoukoura Jean,Q953447,RDPC,Q502341,North Region,1997-05-18,2002-06-29,,Q111364208-1353E637-4AD7-4586-99AC-9E743AC06785
Q111366116,Keyanfe Jean Robert,Q1470113,SDF,Q165784,West Region,1997-05-18,2002-06-29,,Q111366116-63B0B665-3293-4AEF-BE9E-3605720E2053
Q111341044,Koah Songo Gabriel,Q953447,RDPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111341044-6D1C3506-835E-4CB4-A9B5-1CFAE7D1DE3C
Q111366117,Kodock Augustin Fréderick,Q1860584,UPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111366117-9F5E9669-6406-4D8A-9CF6-BEDCF41E8C7E
Q111366118,Konglimnyuy Joseph Kwi,Q1470113,SDF,Q823946,Northwest Region,1997-05-18,2002-06-29,,Q111366118-7E1CFE5E-1834-4DAA-A891-1ABC8A78DC20
Q111366119,Kubuku C.Oyong,Q953447,RDPC,Q607499,Southwest Region,1997-05-18,2002-06-29,,Q111366119-349E9EFE-2D72-49E9-98AF-FC3B6D4E1A3A
Q111341050,Kwemo Pierre,Q1470113,SDF,Q165784,West Region,1997-05-18,2002-06-29,,Q111341050-761C0F53-1071-4F78-BDCC-D00A5C81EA2A
Q111366120,Lebogo Bessala Longin,Q953447,RDPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111366120-56204AB3-E180-42B3-8677-DA2D8EA7BD16
Q111366121,Longtchi Abenicot,Q1470113,SDF,Q845172,Littoral,1997-05-18,2002-06-29,,Q111366121-C4880722-9345-44AF-B1B1-AE5CA7DFEC34
Q111366122,Maka Daniel,Q953447,RDPC,Q845172,Littoral,1997-05-18,2002-06-29,,Q111366122-8B9D829A-4F37-4115-B0DC-FB4B35496C97
Q111366123,Mamoudou Abdouramani,Q6979097,UNDP,Q823976,Far North,1997-05-18,2002-06-29,,Q111366123-D54E1E6C-8BB4-4167-BA0E-1F54236E67DB
Q111341056,Manamourou Épse Silikam,Q953447,RDPC,Q823976,Far North,1997-05-18,2002-06-29,,Q111341056-3972A3FA-6670-4A10-943C-44572308B9ED
Q111366124,Mandeng Ambassa Patrice,Q953447,RDPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111366124-711E1C8B-D605-4156-8201-E8B5768FD4C9
Q6799571,Mbah Ndam Joseph Njang,Q1470113,SDF,Q823946,Northwest Region,1997-05-18,2002-06-29,male,Q6799571-53B5EC5E-4C97-486F-A760-DE865D2721E3
Q111366125,Mbang Reuben Awuh,Q1470113,SDF,Q823946,Northwest Region,1997-05-18,2002-06-29,,Q111366125-2F411522-8BDC-4C67-B660-984F7B4A9F67
Q111366126,Mbarga Mvondo Jean Albert,Q953447,RDPC,Q857122,South Region,1997-05-18,2002-06-29,,Q111366126-A70FD43A-0BDD-4DE6-9283-08BA0A5F6E1F
Q111342547,Mbiam Emmanuel,Q953447,RDPC,Q857122,South Region,1997-05-18,2002-06-29,,Q111342547-AA4382B8-9014-4BCA-8881-6125E450FAF1
Q111366127,Mbinkar Ngong Michael,Q1470113,SDF,Q823946,Northwest Region,1997-05-18,2002-06-29,,Q111366127-6E3DEA1A-E42B-4370-A7F3-E21A58392B15
Q111366128,Mengolo Avomo Raymond,Q953447,RDPC,Q857122,South Region,1997-05-18,2002-06-29,,Q111366128-2822D133-5DA8-4348-B839-2B60442E95B7
Q111366129,Messebe Abeng Prosper,Q953447,RDPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111366129-62ED0A2B-735D-469B-8283-4AEE0DBC14F1
Q111366131,Mokube Martin Massa,Q953447,RDPC,Q607499,Southwest Region,1997-05-18,2002-06-29,,Q111366131-C4079F87-57DF-4701-8D56-A5B1976E5F2F
Q111366132,Mongkuo Ngupepong Laurence,Q1470113,SDF,Q165784,West Region,1997-05-18,2002-06-29,,Q111366132-3633F525-C257-4D4F-9122-B3B89FA9093E
Q111366133,Monthe Nkouobite Jean,Q1470113,SDF,Q165784,West Region,1997-05-18,2002-06-29,,Q111366133-7E0DA59F-D45C-4300-84F5-0E74C4F0B728
Q111366134,Mosaki Elias Njio,Q953447,RDPC,Q607499,Southwest Region,1997-05-18,2002-06-29,,Q111366134-96680206-4AB4-44A5-93FA-1437E85767E6
Q111366135,Mouatong Mouatong,Q1470113,SDF,Q845172,Littoral,1997-05-18,2002-06-29,,Q111366135-C617536C-3D40-4678-A0D3-130D07D73D1F
Q111366136,Moukouri Dina Manga Bell Charles,Q1470113,SDF,Q845172,Littoral,1997-05-18,2002-06-29,,Q111366136-1355B89A-85D0-4001-8920-9F0571FF3134
Q111366137,Mouliom Mah Issa,Q3550257,UDC,Q845172,Littoral,1997-05-18,2002-06-29,,Q111366137-DDAD3963-83AF-411C-BB06-7E9C4A28AA6D
Q111366138,Mukete Abel,Q953447,RDPC,Q607499,Southwest Region,1997-05-18,2002-06-29,,Q111366138-F5AB66DE-F318-421E-A558-670D7C259E1A
Q105971259,Mvondo Assam Bonaventure,Q953447,RDPC,Q857122,South Region,1997-05-18,2002-06-29,,Q105971259-8387545F-6304-44EA-98C6-8FA45B24A674
Q111366139,Najeme Samy Njumbe Ekema,Q953447,RDPC,Q607499,Southwest Region,1997-05-18,2002-06-29,,Q111366139-BE3BBCC9-FBD7-40AD-9CEF-E086A03F0863
Q111366140,Namata Ewanga Ebenezer,Q953447,RDPC,Q607499,Southwest Region,1997-05-18,2002-06-29,,Q111366140-8BA25A5B-ED20-440B-8DE1-6BD963DE4CCC
Q111366141,Namongo Ndeley Benedict,Q953447,RDPC,Q607499,Southwest Region,1997-05-18,2002-06-29,,Q111366141-80DAD7C4-CDC4-497F-86C4-ECE722CE3EF0
Q111366142,Nana Hamadou,Q6979097,UNDP,Q351514,Adamawa,1997-05-18,2002-06-29,,Q111366142-01D46614-2608-4F45-89E2-F0EC2197ADB1
Q111366143,Nassourou Hamadou,Q953447,RDPC,Q823976,Far North,1997-05-18,2002-06-29,,Q111366143-C2209CD8-F4D1-4041-93D2-10A767FA8271
Q111366144,Ncharro Mama,Q3550257,UDC,Q165784,West Region,1997-05-18,2002-06-29,,Q111366144-32AE8C41-1A6D-4ABB-884F-CF163D11D0A6
Q111366145,Ndanga Ndinga Badel,,,,,1997-05-18,2002-06-29,,Q111366145-3DA88452-28E3-4832-9481-F200001F2EF0
Q111366146,Ndobegang Michael Mbapndah,Q1470113,SDF,Q607499,Southwest Region,1997-05-18,2002-06-29,,Q111366146-FF5A0B37-E598-48D5-9D37-695C139DB57F
Q111366147,Ndogmo Jean,Q1470113,SDF,Q165784,West Region,1997-05-18,2002-06-29,,Q111366147-1B6A3D80-46C6-4529-9BF5-31762846B9E4
Q111366148,Ngniman Zacharie,Q953447,RDPC,Q351514,Adamawa,1997-05-18,2002-06-29,,Q111366148-FD681609-80D3-4D3C-BC6F-D51324F934E1
Q111366149,Ngollo Ngama Ngollo Emmanuel,Q953447,RDPC,Q845172,Littoral,1997-05-18,2002-06-29,,Q111366149-D532B344-BF42-429A-B8D2-16F79597B7E3
Q111366150,Ngoung Jean,Q953447,RDPC,Q845168,East Region,1997-05-18,2002-06-29,,Q111366150-DB0C00DC-CE42-4A6D-BB70-EF60544D1434
Q111366151,Nguenevit,Q1470113,SDF,Q165784,West Region,1997-05-18,2002-06-29,,Q111366151-D8A3D471-8515-482C-8692-3BC5D721C2FE
Q111366152,Nguizaye Ndekone,Q953447,RDPC,Q823976,Far North,1997-05-18,2002-06-29,,Q111366152-D5903E69-F068-4308-8657-2F624EFCEB7E
Q111366153,Njifako Yaka Simon Njutapmvoui,Q3550257,UDC,Q165784,West Region,1997-05-18,2002-06-29,,Q111366153-889CE948-C12C-4608-859C-9550F5073576
Q111366154,Njifan Tawo Moise Zola,Q3550257,UDC,Q165784,West Region,1997-05-18,2002-06-29,,Q111366154-5E1D3C1C-50AF-4B14-865D-8D594A576D9D
Q111366155,Njoh Mouelle Ebenezer,Q953447,RDPC,Q845172,Littoral,1997-05-18,2002-06-29,,Q111366155-A1C1B07B-0A20-4394-AE62-C924ED3E1686
Q111366156,Nkodo Bala Max,Q953447,RDPC,Q845172,Littoral,1997-05-18,2002-06-29,,Q111366156-E511E4C9-96F1-4B2B-BC36-2B43A1D374DF
Q111366157,Nkolo Mama Pierre Damien,Q953447,RDPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111366157-62EBE960-B410-479D-A0EE-05CBA279BB81
Q111366158,Nnanga Ndoume Etienne,Q953447,RDPC,Q857122,South Region,1997-05-18,2002-06-29,,Q111366158-48E34B03-685D-4AFB-82D9-05DDF09CA9E0
Q111365012,Nnemde Emmanuel,Q953447,RDPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111365012-E1F00DC7-ACA0-4C8F-93D8-8633C2217DB6
Q111366159,Noah Simon Chrysogone Jean,Q953447,RDPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111366159-562B56FB-E730-468D-8353-57BCDFF82442
Q111366160,Noumba Serge Siméon,Q1470113,SDF,Q165784,West Region,1997-05-18,2002-06-29,,Q111366160-A4DC5B2A-54CC-4E9B-AE2C-76DF746C4AAB
Q111366161,Nsoh Zamcho Clément,Q1470113,SDF,Q823946,Northwest Region,1997-05-18,2002-06-29,,Q111366161-9EE79ACC-545F-4979-8465-C4A0336F9FA0
Q111366162,Ntsimi Menye Antoine Louis Marie,Q953447,RDPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111366162-03B963BD-A024-4EE9-8BC0-60CF5B11DEF9
Q111366163,Ntsogo Beyeme Salomé,Q953447,RDPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111366163-4370067D-929A-4A77-B740-A4BEE4F5EB6D
Q111365017,Nyassa Louis Claude,Q953447,RDPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111365017-440FE283-3D58-43C1-9079-8105AB315B27
Q111366164,Nyobe Mangog Philippe,Q953447,RDPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111366164-95C3EB3C-40B8-449B-92A3-F04BC4E341CA
Q111364257,Nzuobontane Andrew Ngabe,Q953447,RDPC,Q607499,Southwest Region,1997-05-18,2002-06-29,,Q111364257-5851DCC7-4614-4986-8E5D-C3F42872F0D5
Q111366165,Onana Owona Isidore,Q953447,RDPC,Q739951,Centre,1997-05-18,2002-06-29,,Q111366165-D51DA571-19D6-4417-B60F-5AD9E2AB518B
Q111366166,Ouetchoua Macias,Q1470113,SDF,Q165784,West Region,1997-05-18,2002-06-29,,Q111366166-4756C7A6-8C47-4716-9F61-BDF0960633F8
Q111365023,Ousmanou Toumba,Q953447,RDPC,Q823976,Far North,1997-05-18,2002-06-29,,Q111365023-B925270E-EE7F-4D59-B11D-F65D271DC26F
Q111366167,Oyie Ndzie Née Ntsama Marie T.,Q953447,RDPC,Q857122,South Region,1997-05-18,2002-06-29,,Q111366167-673DB564-5E43-484A-B005-8B1874AEBF2F
Q111365025,Patehale Jean Claude,Q953447,RDPC,Q502341,North Region,1997-05-18,2002-06-29,,Q111365025-DD7CCCBD-930D-456C-9186-3AE147C7769B
Q111366169,Penne Robert,Q953447,RDPC,Q845168,East Region,1997-05-18,2002-06-29,,Q111366169-28F882DA-11FA-4E60-A52D-5D6F6B7EE53A
Q111365026,Sakatai Claude,Q953447,RDPC,Q823976,Far North,1997-05-18,2002-06-29,,Q111365026-00D68F25-F8DB-4CAE-8494-058B4DEC8D2C
Q111365027,Sale Charles,Q953447,RDPC,Q845168,East Region,1997-05-18,2002-06-29,,Q111365027-401828F8-8681-4A49-88F8-03970F378246
Q111366170,Saly Abdourahman Abbassi,,,Q502341,North Region,1997-05-18,2002-06-29,,Q111366170-278DC992-4B5C-44F9-9175-B417E41F95B3
Q111366171,Shey Ndze Sammy,Q1470113,SDF,Q823946,Northwest Region,1997-05-18,2002-06-29,,Q111366171-1FE61449-34A7-4B4F-AA6F-A4432FC86C89
Q111366172,Simo Emmanuel,Q1470113,SDF,Q165784,West Region,1997-05-18,2002-06-29,,Q111366172-2E8F3881-A91E-461E-845C-D610D077761B
Q111366173,Siyam Siewe Alphonse,Q953447,RDPC,Q165784,West Region,1997-05-18,2002-06-29,,Q111366173-EF169748-691A-41CD-9A77-80FEAF2CC196
